x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21
0.9264093041419983,1.160165548324585,8.761792855693784e-07,0.8604530692100525,1.1289300918579102,-0.0392618328332901,0.8027616739273071,1.057003378868103,-0.06528531014919281,0.769668698310852,0.9839453101158142,-0.0841602087020874,0.73820960521698,0.9150161743164062,-0.10541951656341553,0.8370693325996399,0.9359741806983948,-0.07993904501199722,0.8103070259094238,0.7979027032852173,-0.11633588373661041,0.794603705406189,0.7085829973220825,-0.14110495150089264,0.781467080116272,0.6327165961265564,-0.1571340709924698,0.8994938731193542,0.9159176349639893,-0.08470993489027023,0.8910801410675049,0.7528619170188904,-0.1108551174402237,0.8869301676750183,0.6452025175094604,-0.13120533525943756,0.8827558755874634,0.5561311841011047,-0.14773422479629517,0.9574251174926758,0.9291625022888184,-0.09117535501718521,0.9673095941543579,0.7757904529571533,-0.12508414685726166,0.9780548810958862,0.6651132106781006,-0.1486572027206421,0.9855652451515198,0.5772166848182678,-0.16551648080348969,1.0069706439971924,0.9677168130874634,-0.09847106784582138,1.0341441631317139,0.8672971129417419,-0.13719742000102997,1.0621652603149414,0.8074126243591309,-0.1491617113351822,1.0831958055496216,0.7664453387260437,-0.15550118684768677
0.8579018712043762,1.1249457597732544,5.808439027532586e-07,0.7781219482421875,1.075066328048706,-0.04073033854365349,0.7141887545585632,0.971788227558136,-0.06060687452554703,0.6884288191795349,0.8713563084602356,-0.07541006058454514,0.6748926043510437,0.7778849005699158,-0.08967766910791397,0.7721601128578186,0.8031677603721619,-0.041816070675849915,0.7575716376304626,0.6586745977401733,-0.06620696187019348,0.7499957084655762,0.5769171714782715,-0.08551279455423355,0.7436502575874329,0.5094093084335327,-0.099886953830719,0.8422935009002686,0.7889128923416138,-0.04543161764740944,0.8429831266403198,0.624014675617218,-0.06304685026407242,0.8436409831047058,0.5272489190101624,-0.0801486000418663,0.8438841104507446,0.45054110884666443,-0.09471232444047928,0.9055430889129639,0.8082169890403748,-0.054279524832963943,0.9200026988983154,0.6488056182861328,-0.08090320229530334,0.9280992150306702,0.5518530607223511,-0.09851599484682083,0.9334008693695068,0.4725116193294525,-0.11094961315393448,0.9625049829483032,0.8510144948959351,-0.06578285247087479,0.9907243251800537,0.7312946319580078,-0.09309536963701248,1.0095787048339844,0.6536660194396973,-0.10161049664020538,1.0224381685256958,0.5869309306144714,-0.10661415010690689
0.8602498173713684,1.108309030532837,9.77915419753117e-07,0.7719596028327942,1.0529412031173706,-0.04129403829574585,0.7126227021217346,0.9661779999732971,-0.06620214879512787,0.691443681716919,0.8733382225036621,-0.0852491557598114,0.673449695110321,0.7867896556854248,-0.1036497950553894,0.7722581624984741,0.8112213611602783,-0.04780857637524605,0.7615796327590942,0.6826496124267578,-0.07634226232767105,0.7558144927024841,0.6002059578895569,-0.10249751806259155,0.7504513263702393,0.5237141847610474,-0.12094590067863464,0.839724600315094,0.796194851398468,-0.04944632574915886,0.8417216539382935,0.6541783809661865,-0.07018350809812546,0.8393011689186096,0.5526435971260071,-0.09504153579473495,0.8338718414306641,0.4652304947376251,-0.11353638023138046,0.9042876958847046,0.8106678128242493,-0.05473698675632477,0.9187248945236206,0.6678362488746643,-0.07881763577461243,0.9227246046066284,0.5617132186889648,-0.10208595544099808,0.9226424694061279,0.4692361354827881,-0.11839625984430313,0.9667799472808838,0.8512352705001831,-0.06212325766682625,0.9936383962631226,0.739421010017395,-0.08620070666074753,1.0043320655822754,0.6587731838226318,-0.0961952731013298,1.0100406408309937,0.5819668769836426,-0.10110174119472504
0.8144116997718811,1.0850834846496582,7.77439367993793e-07,0.7272751331329346,1.035773515701294,-0.03934774920344353,0.6666024923324585,0.9423377513885498,-0.06040268391370773,0.6479943990707397,0.8438414931297302,-0.0766761302947998,0.6313080191612244,0.7573421001434326,-0.09160701930522919,0.7244256138801575,0.7798784375190735,-0.03926542028784752,0.7183945178985596,0.6471631526947021,-0.06525550037622452,0.7142751216888428,0.5639231204986572,-0.08591803163290024,0.7124196887016296,0.49362626671791077,-0.10077330470085144,0.7892555594444275,0.7660130262374878,-0.04170926660299301,0.7949183583259583,0.612617552280426,-0.06212674081325531,0.798956573009491,0.516655445098877,-0.08094366639852524,0.8021904826164246,0.437051385641098,-0.0949646607041359,0.8496708273887634,0.7848436236381531,-0.04932113364338875,0.8643344044685364,0.6357538104057312,-0.07427716255187988,0.872459352016449,0.5440029501914978,-0.09277080744504929,0.8773114681243896,0.4633684754371643,-0.10538572818040848,0.9081852436065674,0.8279935717582703,-0.059782497584819794,0.9320765733718872,0.7116114497184753,-0.0858326181769371,0.9462109208106995,0.6367462873458862,-0.09741771966218948,0.9566540718078613,0.5659072399139404,-0.10385938733816147
0.80522221326828,1.0867222547531128,6.269607979447755e-07,0.7196186184883118,1.0385448932647705,-0.03839166462421417,0.6623247861862183,0.9413608908653259,-0.057938795536756516,0.6435567736625671,0.8428366780281067,-0.07348316162824631,0.6218217611312866,0.7553072571754456,-0.08813547343015671,0.71944260597229,0.7726209163665771,-0.032146766781806946,0.7132503390312195,0.6394686698913574,-0.05789080262184143,0.709524929523468,0.5596681237220764,-0.07995498180389404,0.7085735201835632,0.48859989643096924,-0.09652523696422577,0.78291916847229,0.7594215869903564,-0.036345746368169785,0.7899215221405029,0.6068843603134155,-0.05655127763748169,0.7933369874954224,0.5125911831855774,-0.07779013365507126,0.795185923576355,0.43191155791282654,-0.09472773969173431,0.8408793807029724,0.7774214148521423,-0.046031653881073,0.8596673607826233,0.6300870776176453,-0.07030396163463593,0.8688228726387024,0.5375388264656067,-0.08960936963558197,0.8734331727027893,0.4542868435382843,-0.10414601117372513,0.8963627815246582,0.8185533881187439,-0.05888869985938072,0.9217345714569092,0.7062812447547913,-0.08345626294612885,0.9365977048873901,0.6310829520225525,-0.09444348514080048,0.9470440745353699,0.5598894357681274,-0.10180079191923141
0.7992537021636963,1.0857304334640503,5.939006655353296e-07,0.7113645076751709,1.0343366861343384,-0.035624243319034576,0.6539584398269653,0.9339803457260132,-0.053207919001579285,0.6355104446411133,0.8357961773872375,-0.06749510765075684,0.6151162385940552,0.7510563135147095,-0.0808812603354454,0.7129513025283813,0.7652009725570679,-0.025630462914705276,0.7067264318466187,0.6327869892120361,-0.0498199462890625,0.7035362124443054,0.5539667010307312,-0.07170864194631577,0.7026415467262268,0.48359429836273193,-0.08833058178424835,0.7759307026863098,0.752161979675293,-0.030660776421427727,0.7837554216384888,0.600681722164154,-0.04963329806923866,0.7874006628990173,0.5074025392532349,-0.07081735879182816,0.7891056537628174,0.42705827951431274,-0.0877910777926445,0.8331565260887146,0.7697069644927979,-0.041251517832279205,0.8524805903434753,0.6233161687850952,-0.06398972123861313,0.8620121479034424,0.5312770009040833,-0.08299516886472702,0.866577684879303,0.4488239288330078,-0.09747010469436646,0.8883453607559204,0.8099235892295837,-0.0549771673977375,0.9138877391815186,0.6974573731422424,-0.07784023880958557,0.9282275438308716,0.6224894523620605,-0.08810165524482727,0.9380836486816406,0.5517256855964661,-0.0951511487364769
0.7946816682815552,1.078813076019287,6.047367264727654e-07,0.7052984833717346,1.0273247957229614,-0.03680906072258949,0.6467535495758057,0.927665114402771,-0.054855648428201675,0.6275983452796936,0.8272786140441895,-0.0695720911026001,0.6115184426307678,0.7383249402046204,-0.08300728350877762,0.7051103711128235,0.7566866278648376,-0.023615609854459763,0.6998205780982971,0.6241397261619568,-0.047289349138736725,0.6962887048721313,0.5458270907402039,-0.06922046840190887,0.6948273777961731,0.47568583488464355,-0.08615060150623322,0.7679555416107178,0.7436433434486389,-0.02807595022022724,0.775654673576355,0.5923616290092468,-0.0468522347509861,0.7797150015830994,0.4994882345199585,-0.06799640506505966,0.7817941308021545,0.419355571269989,-0.08506327867507935,0.8245340585708618,0.7609961628913879,-0.038508109748363495,0.8434889316558838,0.6138693690299988,-0.06151464954018593,0.8535703420639038,0.522628664970398,-0.08059678971767426,0.8581545948982239,0.44031932950019836,-0.09520641714334488,0.8793324828147888,0.8013755679130554,-0.05221835523843765,0.9042460322380066,0.6894475221633911,-0.07562984526157379,0.9184538722038269,0.6150162220001221,-0.08636379987001419,0.9284111261367798,0.5442996025085449,-0.09383364766836166
0.8021242022514343,1.025412917137146,6.610550258301373e-07,0.7107829451560974,0.9536061882972717,-0.027306294068694115,0.6598968505859375,0.8404162526130676,-0.038727033883333206,0.6447510719299316,0.7391846179962158,-0.05001924932003021,0.636418342590332,0.650717556476593,-0.06049000471830368,0.7312844395637512,0.6980721354484558,-0.00831754319369793,0.7259608507156372,0.5683460831642151,-0.03030342608690262,0.72295743227005,0.4877975285053253,-0.05052485689520836,0.7222987413406372,0.4185366928577423,-0.06523190438747406,0.7925778031349182,0.6866098642349243,-0.015999503433704376,0.8038725852966309,0.5352867245674133,-0.032937437295913696,0.8120928406715393,0.4428398907184601,-0.0513920858502388,0.8200927376747131,0.36554497480392456,-0.06481681764125824,0.8483484983444214,0.7036357522010803,-0.029670774936676025,0.8700950741767883,0.5571316480636597,-0.052033934742212296,0.8823047280311584,0.47059303522109985,-0.06711824983358383,0.8914265632629395,0.3931827247142792,-0.07692087441682816,0.9009917378425598,0.7430901527404785,-0.046213582158088684,0.9321908950805664,0.6307312846183777,-0.06813296675682068,0.9518705606460571,0.557807981967926,-0.07529393583536148,0.9665729403495789,0.4905136525630951,-0.07869189232587814
0.8216095566749573,1.0049465894699097,6.007447268530086e-07,0.7316286563873291,0.9231287837028503,-0.028329815715551376,0.6848943829536438,0.8004697561264038,-0.041544780135154724,0.6755448579788208,0.6963050961494446,-0.05410192161798477,0.6747778058052063,0.6067162752151489,-0.06580456346273422,0.7662501335144043,0.6572769284248352,-0.01386729534715414,0.7661429047584534,0.5244448184967041,-0.038709502667188644,0.7668112516403198,0.4433932900428772,-0.0611734539270401,0.7680218815803528,0.3741776943206787,-0.07717780023813248,0.8312148451805115,0.6513753533363342,-0.021589061245322227,0.8532105684280396,0.5014907121658325,-0.040440917015075684,0.8668187856674194,0.40896373987197876,-0.06055988371372223,0.878319501876831,0.3315381109714508,-0.07531706243753433,0.8886125683784485,0.674307644367218,-0.03486451879143715,0.9223900437355042,0.5304103493690491,-0.05640808120369911,0.939492404460907,0.44135189056396484,-0.07132941484451294,0.9518334865570068,0.36355146765708923,-0.08166953921318054,0.9387569427490234,0.7219385504722595,-0.05109483003616333,0.9733453989028931,0.612274706363678,-0.07018829137086868,0.9906129837036133,0.5401750206947327,-0.07517622411251068,1.0027835369110107,0.4762992560863495,-0.07757771015167236
0.8516109585762024,0.973809003829956,6.438323225665954e-07,0.7608885169029236,0.8848678469657898,-0.02399364486336708,0.7157381772994995,0.7529602646827698,-0.031816478818655014,0.7080601453781128,0.6459188461303711,-0.03989768028259277,0.7091758847236633,0.5581284761428833,-0.04656944051384926,0.7990864515304565,0.6150899529457092,-0.001067501027137041,0.8080700039863586,0.4835691452026367,-0.021089449524879456,0.8159550428390503,0.40252819657325745,-0.041405756026506424,0.8233129978179932,0.33625468611717224,-0.0561465360224247,0.8649548888206482,0.6115072965621948,-0.008633648976683617,0.8943927884101868,0.464849054813385,-0.02058868296444416,0.9143603444099426,0.3744521141052246,-0.03680121526122093,0.9304223656654358,0.3012670874595642,-0.04959379881620407,0.921504557132721,0.6382346749305725,-0.022197818383574486,0.963524580001831,0.4993346929550171,-0.03880693018436432,0.9870773553848267,0.41877225041389465,-0.050988826900720596,1.0028082132339478,0.34993886947631836,-0.0604732409119606,0.9700396656990051,0.6912028193473816,-0.038709480315446854,1.0199812650680542,0.5952857732772827,-0.054400574415922165,1.0482597351074219,0.5431456565856934,-0.056420039385557175,1.0673178434371948,0.5001348257064819,-0.05711407959461212
